id,text,BIO_anno,class
80,批了不代表有水啊！,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
6644,改浦发?,O B-BANK I-BANK O,2
2178,平，买基金能平也可以，至少没亏,O O O B-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_ADJ,2
6113,申请芭比白需要多久哇,O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
5676,用卡两个月吗，真的是有点慢啊,O B-PRODUCT O O O O O O O O O O B-COMMENTS_ADJ O,0
1478,不达标，金葵花和普卡一样，办经典白没用,B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O,2
1420,亲，你这么辛苦也就一顿饭钱，羊毛难薅啊,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O,2
1030,兄弟怎么知道的？高的我好慌,O O O O O O O O O O O O B-COMMENTS_ADJ,2
3766,工行农行招行盾在手??其他没得了,B-BANK I-BANK B-BANK I-BANK B-BANK I-BANK B-PRODUCT O O O O O O O O O,2
3684,标准就不是大白了,O O O O O O O O,2
3901,龙腾没有我要去的杭州高铁站，只支持杭州东。。。但是貌似,B-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O,2
6305,恒丰菜卡3000已注销，这个还有机会吗？请问一下你们都要多久,B-BANK I-BANK B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
3885,我在砖行，拿大堂经理开过涮，她那一副趾高气昂的样子，我告诉她办理财，等她忙活到一半，我说不办了，然后办了张储蓄卡，把钱存进去我就溜了。...,O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O,2
6612,还没有录入系统。稍后查看时可以看到进度。应该都可以过，只是额度的问题,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,2
6361,我是华夏5000上海3000,O O B-BANK I-BANK O O O O B-BANK I-BANK O O O O,2
1431,招商银行换我黑房子5年了?他废我还怕他？？！,B-BANK I-BANK I-BANK I-BANK O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,0
439,车卡容易过吧，我征信有逾期都过了,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O,2
1611,先出审核完成再跳审核已经拒了,O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ O,2
3468,感觉基本都是随便下卡，只要征信没问题，有个稳定工作就能下卡。具体的看申请吧，不试试怎么知道，试一下热门卡片，不行就隔等以后再尝试，不建议那种不下卡就短时间内频繁...,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-PRODUCT I-PRODUCT O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,2
1997,账单日前一天还,B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O,2
1105,为了返现今天也申了个二卡全球支付白，申请时候记得有一项选择已有的卡片，刚提交后就来短信了，秒批共享首卡额度...,O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O,2
3753,办了光芒金卡。不喜欢大白金的年费政策,O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O,2
7308,差不多两年了，大额套，小额正常使用,B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
2265,无工作，无公社，无存款，能有额度么,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
2428,制卡2天，珠海寄出4天到。浦发的效率还可以,O B-PRODUCT O O O O O O O O O O O B-BANK I-BANK O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2
5719,9分享兑还行消费9天能换个剪发或视频会员或汉堡,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O,2
7128,菜卡是值得额度低。。。,B-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O,2
6945,楼主还在吗？申请的信用卡归属地算哪里呀？二卡呢？,O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O,2
2690,哪个银行的？浦发？,O O O O O O B-BANK I-BANK O,2
6109,我刚查建行所有预审批都是暂无，也是醉了……工资卡社保卡公积金卡都是建行，一年流水保守也有25，前几年给我下了个信用卡，额度才2000……直接注销了，后面信用卡再也不成功了,O O O B-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-PRODUCT I-PRODUCT I-PRODUCT B-PRODUCT I-PRODUCT I-PRODUCT B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,0
7494,这里应该问钛金老哥,O O O O O O O O O,2
4758,我问过卡员了，民生不忌行多，十行以上也能下卡,O O O O O O O B-BANK I-BANK O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
7294,那你牛逼了??额度千K起,O O O O O O O O O O O O,2
3386,楼主怎么样了？额度满意 么,O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
1238,两年还清，分期太久,O O O O O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ,2
548,是信用卡还不起，要十二万一次还清,O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O,2
4399,我也收到此类短信，群发的吧，所以没用，不用担心,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
1690,支付宝支付,B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N,2
3675,哪里申请啊中国工商银行app里没找到,O O O O O O O B-BANK I-BANK I-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O,2
3436,拿到了，信用卡额度拉平，然后当天还，用信用检查，,O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O,2
2519,老哥你的解冻了嘛??我的16万??现在慌的一匹,O O O O O O O O O O O O O O O O O O O O O O O,2
6224,支付有礼活动不会是短期活动吧？,B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O,2
418,估计是的了，我在掌上生活看到优惠了,O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2
1381,我这E招贷提示“仅可转入他行卡”，,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O,2
5262,那咱俩差不多，我20来个，去年装修直接全套的卡，后悔了不还不如整个装修贷似的，来回倒挺烦的……所以现在更不好精简，得留足够额度防止哪个银行抽风一下子来个大的就不...,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O B-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O,2
2107,对，我是50k，满意了,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,1
2466,突然感觉招商看不起我,O O O O B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,0
3284,福州，6月28日申请，7月1日激活。,O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
1587,招行值得办的卡,B-BANK I-BANK O O O O B-PRODUCT,2
5015,比如说你固定额度5万，现分10万，你用了现分，征信上显示信用卡固定额度为10×2+5=25万固定额度。,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
3273,这是从哪个途径查的信报？,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
5697,差不多算首卡把，以前注销过，有一年多了,B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O B-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,2
5450,后来我接了，就是让你分期付款。我说我会全额买单！她最近有很多0215572的号码。回电话就没法沟通了。,O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O,2
4504,享受每一天，享受七天。收入更高。,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
5533,我好几次逛完我爱卡论坛，接着就收到短信了,O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-PRODUCT O O O O O O O O O O O,2
3031,我是短信邀请，回复短信办的这个透明卡，曲线成功了了从12到25k，挺意外的:D,O O O O O O O O O O O O O O O O O B-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O,2
3413,我是短信邀请的啥信息都没填也是这样操作吗，搞不懂什么情况,O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
2267,无工作，无财产（房车存款），无五险一金！信用卡是办不来的吧,O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,2
7157,等待期间你可以干些其它事情啊。,O O O O O O O O O O O O O O O,2
4396,看来手机银行要主推手机盾和sim盾。,O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O,2
6559,先预约，我14号预约17号，网点15号就给我电话了说17号楼周末可能会比较忙，15号下午我就直接去了网点，找大堂经理拿表格填了下就回家了，全程都很客气...,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
6153,建行四大行之一，龙头企业，银行界的翘楚，所以建行在积分兑换这块，我觉得还不算吝啬,B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O B-PRODUCT I-PRODUCT O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,1
7154,这是什么操作？牛,O O O O O O O B-COMMENTS_ADJ,2
2190,能借给你20的不是一般朋友，三套房这种情况下确实应该先还朋友，还去买神马基金,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT,2
4948,你刷卡提金额很奇怪,O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
4950,没试过，都是手动的，每天去点一次的那种，也还好吧,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
6144,逾期还会被收取滞纳金和利息。,B-COMMENTS_N I-COMMENTS_N O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT O,2
1973,需要线下有网点么，我们这边农行的网点好少,O O O O O O O O O O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ,2
2193,人民币跟美元账户,O O O O O O B-COMMENTS_N I-COMMENTS_N,2
1153,华为，刷不了卡，连续刷了两笔??触发了风控系统,O O O O O O B-PRODUCT O O O O O O O O O O O O O O O O,2
4666,现在信贷没有四大行卡，以前耐刷，,O O B-COMMENTS_N I-COMMENTS_N O O O O O B-PRODUCT O O O O O O,2
4325,中行EMV白??100k,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,2
6210,我其他信用卡都还完了，就是兴业的还了还没多少，利息疯长啊，我说分期最低还款，也直接给我据了,O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O B-BANK I-BANK O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O,0
2217,话费还可以。刚用了50，都可以用的,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
5618,普提都没有以后更别想了,B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
1049,和你资质有关，比如公积金，打卡工资，其他类的贷款等。刚放钱连日均都没有，不会有参考价值。如果能这样，论坛好多人都这样干了，但银行也不是傻子。...,O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O,2
2274,那稳了呀，之前已经金卡额度多少才申的呢，我打算到5w或者6w在放50，不然总感觉不太稳,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
4883,圆梦金好像要刷出来的吧。刷大鸡0.6加本来圆梦金费率不便宜啊,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,2
4754,行数多、高负债、硬查多、网贷这些单独任何一个并不算大问题，组合起来才是致命的！优化提升资质，同时降负债，卡多也照样批。...,O O B-COMMENTS_ADJ O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ O O O O O O O O,2
6239,昨天被忽悠了，开工资卡同时一定要开信用卡,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT,0
1332,没写啥原因就写的疫情原因和个人原因，具体没详细，然后他们就来打电话协商了，协商还是很好的,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7011,定期消费贷款月息7%???邮政服务3%香,B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT O O O O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ,2
2104,你这征信，难。。。养养再搞吧,O O B-PRODUCT I-PRODUCT O O O O O O O O O O,0
6904,"〔中国银行·长城银联白金卡〕20,000",O B-BANK I-BANK I-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O,2
7416,二卡生肖卡，去年8月网申秒批，额度共享10K,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
3449,我想知道为什么我选择借出后不能进行下一步,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
6158,建行给了临时不要用，建行用了临时会延长提固定的周期，建行给了临时先用短信提额提固定。,B-BANK I-BANK O O O O O O O O B-BANK I-BANK O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O B-BANK I-BANK O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O,0
1211,如果真有水的情况下，你可以试试，目前的情况建议你别送人头了，还有，要知道你是哪年逾期的,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
3056,上一张已经用了一年多了。。。一毛不提，太恶心了,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
5352,优秀，已经翻车快一年了，，，,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O,2
2101,公司选有网点的城市，家庭住址填真实地址，卡邮寄选择家庭住址，京东金融申请小白卡，除非秒批，电话回访必...,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O,2
4,利率不错，可以撸,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,1
864,我利率4.8,O B-PRODUCT I-PRODUCT O O O,2
2071,亲，协商好了说一下，我情况和你差不多,O O O O B-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2
7513,中信、广发都有水。JD里面,B-BANK I-BANK O B-BANK I-BANK O O O O O O O O,2
3037,我朋友他们都是3k的卡融e借1w,O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O,2
3693,当心942我之前5砖刷6星，进灰房子3年才出来，现在直接50砖一步到位，刷星还有有风险,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
1494,"没有也扣,不会吧，是真的我的年费没扣",O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
2171,招商慢慢动阿鲁,B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
2970,这个月还款发现被锁定，93003531不能分期，融易借5万，,O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT O O O O O O O,2
601,云闪付可以看得到,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2
569,绑定银行卡扫自己云闪付收款码,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O,2
6623,销了吗兄弟。注销安心些,O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
177,我浦发销卡两次，间隔一年半，现在怎么都不批卡了怎么破？,O B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O,0
5242,感觉是套路?第三方销售也一样,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O,0
1862,3000的路过，不知道为什么用了那么久都没提额,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
6321,我等了一天半。多利卡刚批下来,O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O,2
5368,没有推荐额度没有临时就代表不能提了吗………下卡6+2连临时都不给我,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,2
940,直接刷爆，最后提了8k。。。兴业的就这么操作,O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O,2
2612,办下来有什么作用？这些不是得卡里存多少钱才能开么,O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
7441,史上最无耻最闪烁的银行不安全。之前用他家的卡他,O O B-COMMENTS_ADJ O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O,0
1455,全部货币。?目前国内或者银联都没有办法提高额度，也是个麻烦。,O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
3520,贵金属也不能买了，步步为赢也不能买了，怎么刷星提额,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
4265,最近账单少了？我四月份五月份消费少了推荐降低了，但是我六月份消费高了这个月推荐还是没有涨，搞不清是不是和消费多少有关系。...,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,2
4272,你是跟他们说改信用卡系统的预留手机号还是借记卡的预留手机号，网点申请的吗？,O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O,2
2599,你都钛金了，怎么问出这种问题。第一步，微信加招行银行信用卡??关注这个公众号，绑定你自己的招行信用卡。第二步，提早去银联云闪付APP里，找到你某笔怀疑没积分的N...,O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O,2
3720,异地的应该都办不了吧？反正工行是这样的,O O O O O O O O O O O O O B-BANK I-BANK O O O O,2
2237,不知道啊，什么都没有，招商主卡还给拒了，还是白户，很气了，招商狗东白卡不上门据说,O O O O O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-BANK I-BANK O O O O O O O O O,0
3951,优质客户，57000额度，额度美丽,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O,1
2182,线下成功率会大一些，不过时间会久很多,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
4004,根据您的用卡记录，我行将为您尾号2755的信用卡主动降低信用额度至10000元（人民币）。编辑短信esh回复至95588下载工银信用卡官方APP“工银e生活”，了解更多信用卡资讯...,O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2
5598,这个很难申请么？我去年申请i白金，结果竟然是跟这个套卡，当时马上发觉不对打电话注销，因为下卡太快了，不到一个星期而已...,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O,2
4503,卫中电流+3.4收入…额度满意,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ,2
2645,我逾期3个多月了，不知道啥情况，你逾期期间接过电话，还过吗,O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,2
4657,不要动临时额度和备用金，等6+1提款,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O,2
6678,最近是不是有发卡任务？也给我打了，下了个智汇卡，也不是白金,O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT,2
982,我想问下，小网贷多有办法申卡吗？征信上还有10笔网贷，额度都不大一起不到1万,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
4467,费用挺划算的用过一次,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
5747,已被手动拦截并主动取消和拒绝。,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7448,多谢老哥建议，那我还是用了吧，这样安心,O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
4394,这就难了，我的5000个菜卡平时真的给淘宝买个菜，别人呢,O O B-COMMENTS_ADJ O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O,0
5906,就是系统故障。死不承认。很明显的页面金额都不统一。又凭什么说收回是对的？我还说可用额度还在。没收回是对的呢。客服也是看着后台念的。他们自己都糊里糊涂。昨天客服...,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
7142,我们来看看自己，额度提的还是很快的,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
2855,可以还最低的，但利息太高了，五万每期利息都七百多了，也许还会降额的！我的从两万降到一万四，再降到七千，现在到三千了！...,O O O O B-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O,2
