id,text,BIO_anno,class
7089,汇丰银行正规渠道不能。,B-BANK I-BANK I-BANK I-BANK O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
3155,大妈卡权益差不多，还是选账号少的好。两道黑白菜,O O B-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O,2
4647,我是秒下的悠然白不过额度才五千我给销了有重新申请现在给我挂那了,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O,2
4679,一般出现代码都是在申请的时候，直接申请不了.像你这种额度已经出了基本可以提现这步了再有错误代码，没了解过怎么回事.你就是分期什么的全部选好了，条款也同意了，就是...,O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O,2
206,不会吧？真的，我当时临时想刷个钱交通死活不同意啊,O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O,0
1760,晕还能忍，消了它，是我就注销了,O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
3617,问题是这卡会配银联卡吗？,O O O O B-PRODUCT O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT O O,2
837,一步步上岸??逐步销卡呗,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
2724,我也不知道算不算提供了社保公积金，小姐姐只是让我在招商银行app加入社保公积金，没有看明细。然后新办张储蓄卡往里面打1000块。总的来说还是带证明能下高点额度，老哥...,O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O B-BANK I-BANK I-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
7200,手刷有积分吗？,O O O B-PRODUCT I-PRODUCT O O,2
2704,看你签名，感觉可能是其他行授信过高,O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ,2
4010,银行贷款这方面不清楚目前来说我还没接触的这方面,O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O,2
2591,你去银联云闪付APP里，看下，那几笔消费的MCC代码，再去招行规定无积分的行业列表，和招行无积分黑名单商户里都查下再说。...,O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-BANK I-BANK O O O O O O O O O O O O B-BANK I-BANK O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O,2
736,建行有个三万的，有八万了我就不要大山了,B-BANK I-BANK O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O,2
1764,点了基本不给填，让你去网点，ae白和钻石卡理论上也都可以网申,O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O,2
5561,已经解决了，这个帖子没任何问题，用这个方法解决了4家银行，都能做个性化分期，我的问题是到3年后是不是像银行工作人员说了，利息罚息全不用再还，撤诉表当然也有给，总...,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O,2
6461,没必要用了，我这边优惠期已经过了！,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,2
7054,昨天面对面签付卡金卡过了，没想到强哥周六周日复习,O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O,2
2874,你这个因为是逾期太久形成的呆账，之前我看过好几个老哥的征信，都是呆账，自己去还清之后，那条变成了逾期多少多少个月，要等五年的，银行不肯帮他处理。你这个是肯帮你...,O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
1645,两家都是野鸡行，一定要选，那就留广发。,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-BANK I-BANK O,0
7235,无羊毛已销：工行中国银行农业银行（抠的一批）,O O O O O O B-BANK I-BANK B-BANK I-BANK I-BANK I-BANK B-BANK I-BANK I-BANK I-BANK O O O O O O,2
6651,2600年费的也能刷免,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
4870,类似工行的电子密码器吧,O O B-BANK I-BANK O O O O O O O,2
3082,我有三万五额度，征信不好，工商信用卡都申请不下来,O O O O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,2
2380,什么都不会，相当于申请二卡一样，额度估计也差不多,O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
2222,中行和交行，分期过程中不可以提额。,B-BANK I-BANK O B-BANK I-BANK O B-PRODUCT I-PRODUCT O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
3263,靠你是已经先有未激活的无界卡,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT I-PRODUCT,2
7225,17行中最低的了,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
4635,是的，老农那套系统，比较恶心，学学人家浦发,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-BANK I-BANK,0
2122,我要卖卡招商银行！1.2菜卡没意义！有彩蛋临时量,O O O O B-BANK I-BANK I-BANK I-BANK O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O,0
5266,我的4W一年了没提过，之前一直是真实消费，这个月准备销3.78W看看怎么样,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O,2
694,不用拿财力证明什么的吗，我想整个高额度的卡,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O B-PRODUCT,2
6303,1、张努力第一年收入 10 万元，支出 7 万元；,O O O O O O O O O O O O O O O O O O O O O O O O O,2
4321,中国银行确实是这样，跟理财经理说一声就可以给你办了。因为U盾权限过大，中行不敢滥发，相比较而言，工行农行可以随便申领...,B-BANK I-BANK I-BANK I-BANK O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O B-BANK I-BANK O O O O O O O O O O O B-BANK I-BANK B-BANK I-BANK O O O O O O O O O,2
2072,信用卡中心客服，老是让催收跟我打电话协商，他们不管，因为已经外包给催收了，现在催收同意分5年还款，但是分期不能减免利息跟滞纳金，还进去的钱优先抵扣利息！后续如...,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,2
6708,没问题，银行不看名字,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,2
5442,白麒麟起步是两万,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2
5958,你说的怎么像是招商银行的错似的，是你逾期了，人家才不给你分期的好吧,O O O O O O O B-BANK I-BANK I-BANK I-BANK O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-PRODUCT I-PRODUCT O O O,1
2693,17年我办的浦发的信用卡，现在额度20W,O O O O O O B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O O O,2
3766,工行农行招行盾在手??其他没得了,B-BANK I-BANK B-BANK I-BANK B-BANK I-BANK B-PRODUCT O O O O O O O O O,2
2099,总债低没有网贷及时还最低,O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
5782,招商首卡要面签才寄卡吧？最近的一个网点二十多公里太远了,B-BANK I-BANK B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O,2
3401,0579大部分银行不怎么喜欢个人来办卡，他们都喜欢为正规单位团体上门办理,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-PRODUCT O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,2
4507,哦哦哦哦哦哦，我的湖北银行的额度就还可以哦,O O O O O O O O O B-BANK I-BANK I-BANK I-BANK O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,1
1051,可以啊，只要通过审批就能查,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,2
2810,我手里还有工行多币种授信卡房贷还是会通的,O O O O O B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT O O O O O,2
5061,用这种贷款不会死，也不会用一分。,O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O,2
5260,有时候有有时候么有，这个月直接刷空了，刷了6.9。也不给固定额度,O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N,2
3925,开不开，那就看你忽悠人的本事咯，我是在这个网点开的，全程无刁难,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
3654,工行每年都有刷卡返现活动，等2次活动，一次刷10万就可以了，积分白撸,B-BANK I-BANK O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O,2
4499,你有逾期高负债,O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N,2
3839,别用atm，真坑,O O O O O O O B-COMMENTS_ADJ,0
870,跟你一样的界面，也是公积金。现在可以提出来了吗,O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O,2
2865,头铁继续申千秋，下了20k，额度还是不错的,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,1
4021,一般都是总行授信，本地觉得不合适降的，联系本地卡部核实提交资质证明,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O,2
6370,贫穷限制了想象力，你们都好牛,O O O O O O O O O O O O O O,2
2214,这不是浪费时间嘛。本来征信就不好。我日。白天还要休息。晚上上班,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O,0
6980,等了几天之后，有没有接到电话？效率好低,O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ,2
5299,要么还钱后再撕到底，和着一个人的征信就值3000块？,O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O,2
6981,他赚3600。别问我怎么知道的，我就普惠前员工。太坑了,O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,0
3057,【建行支付白、旅行白】50K,O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O,2
4734,你查到了吗，额度怎么样,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,2
7354,送人头，谨慎些,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
4980,"申请车主白，降级批卡车主金，公积金基数不到7000,民生是第七行",O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-BANK I-BANK O O O O,2
6469,我有认识的021光大卡员，私信你可以吗,O O O O O O O O B-BANK I-BANK O O O O O O O O O,2
7106,要求太高。如果你有他家的信用卡，为什么不存钱？工行的所有国有银行,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-BANK I-BANK O O O O O O O,2
2628,48期可以了，我18个想分36期招商都不同意,O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O,0
2937,建行很看行数越早下越好建行提额感觉也挺慢,B-BANK I-BANK O O O O O O O O O B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
4477,我都用起来了。卡板他慢慢制吧。我不着急,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,2
2159,三月在战，额度一定让你满意,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,1
7180,有什么查的，不是抢劫，完了,O O O O O O O O O O O O O,2
574,据说有建行信用卡卡后就不会有信用卡预审批了我另三个跟你一样额度也是无限拒固额从没见过临额今天上海给我打电话邀请我分期说有助于提高自己在建行的分数被我拒...,O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-BANK I-BANK O O O O O B-COMMENTS_ADJ O O O,2
6323,我自己手动提过两次，都是秒提，速度很快的,O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O,1
5710,去工行碰瓷吧,O B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
1364,年费警告啊,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
62,那好像是1万吧！刚毕业都是，中信稍微高点吧,O O O O O O O O O O O O O O B-BANK I-BANK O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
3555,4a都有可能，以上估计没了,O O O O O O O O O O O O O,2
1031,被劫持了，和建行无关,O O O O O O B-BANK I-BANK O O,2
969,目前3卡，刷了建行半年流水+买贵金属，3星，预批额度5K，3个月不申卡，一申请就秒拒，不知道跟贷款有没有关...,O O O O O O O B-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-PRODUCT I-PRODUCT O O O O O O O,2
7394,可能，只是可能，打招行客服问问看,O O O O O O O O O B-BANK I-BANK O O O O O,2
4043,说了半天原来你没信用卡那怕个啥啊！,O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O O O O,2
2847,想想办法喽，不要走我的老路，赶紧想办法,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
161,不是推广短信。我已经接过好几次的电话了，银行是有这种分期业务，会给你打电话的,O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O,2
6949,现在电影票也不能用积分了,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-PRODUCT I-PRODUCT O,2
404,以为渣打下卡了,O O B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O,2
2663,收费高吗？你协商分了多少期呀？,O O B-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
5374,你收到就已经很幸运了，我从来没有见到过这种短信，,O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O,2
1231,冲啊兄弟们！这个活动很给力,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,1
2833,云闪付有定制的金白菜,B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT I-PRODUCT,2
4668,只有48.5天免息期，利润几乎翻了一倍,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,2
944,其实临时额度和永久额度的区别就在于临时额度有时间,O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O,2
4878,刷卡金额你全额使用，分期本金每个月递减，后面基本没钱用了,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O,2
7074,审核了多久，老哥，我两个小时无回访批卡,B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O,2
7171,额度多少呢？,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
6519,第一次用卡，银行需要验证一下，没问题的！我也一样，都提了好几次额了，开心,O O O O B-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,1
2980,一方面是过半年了一方面你可以试下clear秒批共享无界然后我接着申请的故宫接着授权了融e借第二天借出来今天看故宫批了...,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O,2
4861,有这时间多工作一下赚的比这个可多多了,O O O O O O O O O O O O O O O O O O,2
2950,额度没出，刷5次免年费，销了黑白菜用这个（没实体卡的话）+实体普卡，权益额度可以,B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O O,2
3614,养大了在申请吧，不然你后面即使下了也都是几千的菜卡，无意义,O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2
5487,怎么我的房贷都是直接过3天就放款没有打电话的,O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O,2
6058,以前办过工行的信用卡10000额度，一两年无法提额，就销户了,O O O O B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,0
5658,所以？？？还是不要去银行买理财了,O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O,2
555,房贷知道会还。信用卡不想还？你想想，都是银行,B-PRODUCT I-PRODUCT O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O,2
2234,半小时就拒了,O O O O B-COMMENTS_ADJ O,2
5933,新户礼都是虚的，你不可能只刷一次卡吧？,B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ O O O O O O O O O O O O O,0
2816,这个需要在云闪付APP里购买东西，才能用积分抵扣一些现金的,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O,2
3015,会的，提供流水证明和你的资金去向,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
6102,龙卡汽车卡，100w积分=4000油卡。龙卡南航联名卡，积累南航里程,O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O,2
4561,没想到你也开始逾期了。股市没钱吗弄出来先还了再说，亏就亏点,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O B-COMMENTS_ADJ O,2
3409,征信没大毛病问题不大，耐心等待吧,B-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
5572,拿到了，单子上都没写额度，打电话问客服，说要去面签后才知道，以前不是的,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O,2
1311,毕业后的生活…幸福快乐是信用卡给的,O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O B-PRODUCT I-PRODUCT I-PRODUCT O O,2
1778,略难3w2不撸刷不了那么多装修的时候又怕你懂的,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O,2
1586,刚好三个月。4月一号进的款,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,2
3270,不一样，，每个银行不一样，浦发和招行政策都不一样,O O O O O O O O O O O O O B-BANK I-BANK O B-BANK I-BANK O O O O O O,2
2302,20年房产公积金申经典白被拒；,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O,2
1420,亲，你这么辛苦也就一顿饭钱，羊毛难薅啊,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O,2
5491,为啥不分期呢？分期给银行挣钱，反而不给提额了？,O O O B-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
1370,不影响，18万闪电贷之后下经典白,B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT I-PRODUCT,2
3281,前天刚激活生肖白，APP上显示消费15笔或1万免年费。,O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
5913,这就是我办理了招商银行信用卡的后果，欠款4万多，每个月罚款近3000 ，打电话不给办理分期，迫得去借高利贷,O O O O O O O B-BANK I-BANK I-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O B-PRODUCT I-PRODUCT I-PRODUCT,0
1035,有分期。想全额还款。,O B-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O,2
5300,他这种现在很多银行都有，就是类似于平安的金童卡之类的，这种真正意义上不能算做什么信用卡，应该说是贷款，只是利息按天来收取...,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O O,2
6684,应该是帐户名,O O O O O O,2
5316,我感觉不会，之前也用过，该提就给提，额度还是不错的,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,1
2933,你都十行卡了??建行卡基本无望了,O O O O B-PRODUCT O O O O O B-PRODUCT O O O O O,0
2332,我中信银行的卡只批了3万多，太少了吧,O B-BANK I-BANK I-BANK I-BANK O B-PRODUCT O O O O O O O O O O O,2
5998,工行喜欢在有资产的客户，喜欢境外消费，喜欢买理财金属交易，基金的客户，并且是短时间多次做，刷星技术常用的。,B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-PRODUCT I-PRODUCT O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O,2
682,说不定别的卡就有机会呢！浦发的要求就不高,O O O O O B-PRODUCT O O O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
5431,我是西安的。附属卡刚到激活，我的固定从65000提到95000，从2018到现在了没过提过临时，平常空卡，,O O O O O O O O B-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ B-PRODUCT O,2
2776,额，我卡里1198啊，不多,O O O B-PRODUCT O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
6129,代发工资、理财定期、房贷、流水储蓄都是为了更高的其他授信额度。,B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O,2
5860,应该是12点以后恢复。打电话给客服不用担心。,O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
3648,征信都没有拉，直接批。,B-PRODUCT I-PRODUCT O O O O O O O O O,2
112,都可以，你可以尝试申请。没成功也无所谓啊,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
4079,想多了，所有银行电话我都不接，没见降额封卡的,O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O,2
2195,{:2_197:}账单分期，我就是用了E分期进了些日子小黑屋，只不过现在给我提额了。,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
2487,停了多久可以查看来料零件的进度？我这一周还是找不到,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O,2
7067,为啥，基金是自己认购的哦,O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
7386,除非双鼎，要不然估计都是共享,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,2
2017,为何我买的基金一直在亏,O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ,2
